Wavelength    Read Noise      Sky           Dark          A_Eff        BEF           Disp_Width    XDisp_Width
(Angstroms) (Cnt/Exposure) (Cnt/s/res)   (Cnt/s/res)      (cm^2)  (Erg/cm^2/s/res)   (N_resels)     (N_resels)
1145.6338          0.00      1.57e-07      4.20e-06    113464.0      6.66e-22         1.79         2.58
1145.6902          0.00      1.57e-07      4.20e-06    113457.7      6.66e-22         1.79         2.58
1145.7465          0.00      1.57e-07      4.20e-06    113451.4      6.66e-22         1.79         2.58
1145.8029          0.00      1.58e-07      4.20e-06    113445.1      6.66e-22         1.78         2.58
1145.8591          0.00      1.58e-07      4.20e-06    113438.9      6.66e-22         1.78         2.58
1145.9155          0.00      1.58e-07      4.20e-06    113432.6      6.66e-22         1.78         2.58
1145.9718          0.00      1.58e-07      4.20e-06    113426.3      6.67e-22         1.78         2.58
1146.0282          0.00      1.59e-07      4.20e-06    113420.1      6.67e-22         1.78         2.58
1146.0845          0.00      1.59e-07      4.20e-06    113413.8      6.67e-22         1.78         2.58
1146.1409          0.00      1.59e-07      4.20e-06    113407.5      6.67e-22         1.78         2.58
1146.1971          0.00      1.59e-07      4.20e-06    113401.3      6.67e-22         1.78         2.58
1146.2535          0.00      1.60e-07      4.20e-06    113395.0      6.67e-22         1.78         2.58
1146.3098          0.00      1.60e-07      4.20e-06    113388.7      6.67e-22         1.78         2.58
1146.3662          0.00      1.60e-07      4.20e-06    113382.4      6.67e-22         1.78         2.58
1146.4226          0.00      1.60e-07      4.20e-06    113376.2      6.67e-22         1.78         2.58
1146.4789          0.00      1.61e-07      4.20e-06    113369.9      6.67e-22         1.78         2.58
1146.5352          0.00      1.61e-07      4.20e-06    113363.6      6.67e-22         1.78         2.58
1146.5916          0.00      1.61e-07      4.20e-06    113357.4      6.67e-22         1.78         2.58
1146.6479          0.00      1.62e-07      4.20e-06    113351.1      6.67e-22         1.77         2.58
1146.7042          0.00      1.62e-07      4.20e-06    113344.8      6.67e-22         1.77         2.58
1146.7606          0.00      1.62e-07      4.20e-06    113338.5      6.67e-22         1.77         2.58
1146.8169          0.00      1.62e-07      4.20e-06    113332.3      6.67e-22         1.77         2.58
1146.8733          0.00      1.63e-07      4.20e-06    113326.0      6.67e-22         1.77         2.58
1146.9296          0.00      1.63e-07      4.20e-06    113319.7      6.67e-22         1.77         2.58
1146.9860          0.00      1.63e-07      4.20e-06    113313.5      6.67e-22         1.77         2.58
1147.0422          0.00      1.63e-07      4.20e-06    113307.2      6.67e-22         1.77         2.58
1147.0986          0.00      1.64e-07      4.20e-06    113300.9      6.67e-22         1.77         2.58
1147.1549          0.00      1.64e-07      4.20e-06    113294.7      6.67e-22         1.77         2.58
1147.2113          0.00      1.64e-07      4.20e-06    113288.4      6.67e-22         1.77         2.58
1147.2676          0.00      1.64e-07      4.20e-06    113282.1      6.68e-22         1.77         2.58
1147.3240          0.00      1.65e-07      4.20e-06    113275.8      6.68e-22         1.77         2.58
1147.3802          0.00      1.65e-07      4.20e-06    113269.6      6.68e-22         1.77         2.58
1147.4366          0.00      1.65e-07      4.20e-06    113263.3      6.68e-22         1.77         2.58
1147.4929          0.00      1.66e-07      4.20e-06    113257.0      6.68e-22         1.76         2.58
1147.5493          0.00      1.66e-07      4.20e-06    113250.8      6.68e-22         1.76         2.58
1147.6056          0.00      1.66e-07      4.20e-06    113244.5      6.68e-22         1.76         2.58
1147.6620          0.00      1.66e-07      4.20e-06    113238.2      6.68e-22         1.76         2.58
1147.7183          0.00      1.67e-07      4.20e-06    113232.0      6.68e-22         1.76         2.58
1147.7747          0.00      1.67e-07      4.20e-06    113225.7      6.68e-22         1.76         2.58
1147.8311          0.00      1.67e-07      4.20e-06    113219.4      6.68e-22         1.76         2.58
1147.8873          0.00      1.67e-07      4.20e-06    113213.1      6.68e-22         1.76         2.58
1147.9436          0.00      1.68e-07      4.20e-06    113206.9      6.68e-22         1.76         2.58
1148.0000          0.00      1.68e-07      4.20e-06    113200.6      6.68e-22         1.76         2.58
1148.0564          0.00      1.68e-07      4.20e-06    113194.3      6.68e-22         1.76         2.58
1148.1127          0.00      1.69e-07      4.20e-06    113188.1      6.68e-22         1.76         2.58
1148.1691          0.00      1.69e-07      4.20e-06    113181.8      6.68e-22         1.76         2.58
1148.2253          0.00      1.69e-07      4.20e-06    113175.5      6.68e-22         1.76         2.58
1148.2817          0.00      1.69e-07      4.20e-06    113169.2      6.68e-22         1.76         2.58
1148.3380          0.00      1.70e-07      4.20e-06    113163.0      6.68e-22         1.75         2.58
1148.3944          0.00      1.70e-07      4.20e-06    113156.7      6.68e-22         1.75         2.58
1148.4507          0.00      1.70e-07      4.20e-06    113150.4      6.69e-22         1.75         2.58
1148.5071          0.00      1.71e-07      4.20e-06    113144.2      6.69e-22         1.75         2.58
1148.5634          0.00      1.71e-07      4.20e-06    113137.9      6.69e-22         1.75         2.58
1148.6198          0.00      1.71e-07      4.20e-06    113131.6      6.69e-22         1.75         2.58
1148.6760          0.00      1.71e-07      4.20e-06    113125.4      6.69e-22         1.75         2.58
1148.7324          0.00      1.72e-07      4.20e-06    113119.1      6.69e-22         1.75         2.58
1148.7887          0.00      1.72e-07      4.20e-06    113112.8      6.69e-22         1.75         2.58
1148.8451          0.00      1.72e-07      4.20e-06    113106.5      6.69e-22         1.75         2.58
1148.9014          0.00      1.73e-07      4.20e-06    113100.3      6.69e-22         1.75         2.58
1148.9578          0.00      1.73e-07      4.20e-06    113094.0      6.69e-22         1.75         2.58
1149.0142          0.00      1.73e-07      4.20e-06    113087.7      6.69e-22         1.75         2.58
1149.0704          0.00      1.73e-07      4.20e-06    113081.5      6.69e-22         1.75         2.58
1149.1267          0.00      1.74e-07      4.20e-06    113075.2      6.69e-22         1.74         2.58
1149.1831          0.00      1.74e-07      4.20e-06    113068.9      6.69e-22         1.74         2.58
1149.2395          0.00      1.74e-07      4.20e-06    113062.6      6.69e-22         1.74         2.59
1149.2958          0.00      1.75e-07      4.20e-06    113056.4      6.69e-22         1.74         2.59
1149.3522          0.00      1.75e-07      4.20e-06    113050.1      6.69e-22         1.74         2.59
1149.4084          0.00      1.75e-07      4.20e-06    113043.8      6.69e-22         1.74         2.59
1149.4648          0.00      1.75e-07      4.20e-06    113037.6      6.69e-22         1.74         2.59
1149.5211          0.00      1.76e-07      4.20e-06    113031.3      6.69e-22         1.74         2.59
1149.5775          0.00      1.76e-07      4.20e-06    113025.0      6.69e-22         1.74         2.59
1149.6338          0.00      1.76e-07      4.20e-06    113018.8      6.70e-22         1.74         2.59
1149.6902          0.00      1.77e-07      4.20e-06    113012.5      6.70e-22         1.74         2.59
1149.7465          0.00      1.77e-07      4.20e-06    113006.2      6.70e-22         1.74         2.59
1149.8029          0.00      1.77e-07      4.20e-06    112999.9      6.70e-22         1.74         2.59
1149.8591          0.00      1.78e-07      4.20e-06    112993.7      6.70e-22         1.74         2.59
1149.9155          0.00      1.78e-07      4.20e-06    112987.4      6.70e-22         1.74         2.59
1149.9718          0.00      1.78e-07      4.20e-06    112981.1      6.70e-22         1.73         2.59
1150.0282          0.00      1.78e-07      4.20e-06    112975.1      6.70e-22         1.73         2.59
1150.0845          0.00      1.79e-07      4.20e-06    112969.3      6.70e-22         1.73         2.59
1150.1409          0.00      1.79e-07      4.20e-06    112963.5      6.70e-22         1.73         2.59
1150.1971          0.00      1.79e-07      4.20e-06    112957.7      6.70e-22         1.73         2.59
1150.2535          0.00      1.80e-07      4.20e-06    112951.9      6.70e-22         1.73         2.59
1150.3098          0.00      1.80e-07      4.20e-06    112946.1      6.70e-22         1.73         2.59
1150.3662          0.00      1.80e-07      4.20e-06    112940.3      6.70e-22         1.73         2.59
1150.4226          0.00      1.81e-07      4.20e-06    112934.5      6.70e-22         1.73         2.59
1150.4789          0.00      1.81e-07      4.20e-06    112928.7      6.70e-22         1.73         2.59
1150.5352          0.00      1.81e-07      4.20e-06    112922.9      6.70e-22         1.73         2.59
1150.5916          0.00      1.82e-07      4.20e-06    112917.1      6.70e-22         1.73         2.59
1150.6479          0.00      1.82e-07      4.20e-06    112911.3      6.70e-22         1.73         2.59
1150.7042          0.00      1.82e-07      4.20e-06    112905.5      6.70e-22         1.73         2.59
1150.7606          0.00      1.83e-07      4.20e-06    112899.7      6.71e-22         1.73         2.59
1150.8169          0.00      1.83e-07      4.20e-06    112893.9      6.71e-22         1.72         2.59
1150.8733          0.00      1.83e-07      4.20e-06    112888.1      6.71e-22         1.72         2.59
1150.9296          0.00      1.83e-07      4.20e-06    112882.3      6.71e-22         1.72         2.59
1150.9860          0.00      1.84e-07      4.20e-06    112876.4      6.71e-22         1.72         2.59
1151.0422          0.00      1.84e-07      4.20e-06    112870.6      6.71e-22         1.72         2.59
1151.0986          0.00      1.84e-07      4.20e-06    112864.8      6.71e-22         1.72         2.59
1151.1549          0.00      1.85e-07      4.20e-06    112859.0      6.71e-22         1.72         2.59
1151.2113          0.00      1.85e-07      4.20e-06    112853.2      6.71e-22         1.72         2.59
1151.2676          0.00      1.85e-07      4.20e-06    112847.4      6.71e-22         1.72         2.59
1151.3240          0.00      1.86e-07      4.20e-06    112841.6      6.71e-22         1.72         2.59
1151.3802          0.00      1.86e-07      4.20e-06    112835.8      6.71e-22         1.72         2.59
1151.4366          0.00      1.86e-07      4.20e-06    112830.0      6.71e-22         1.72         2.59
1151.4929          0.00      1.87e-07      4.20e-06    112824.2      6.71e-22         1.72         2.59
1151.5493          0.00      1.87e-07      4.20e-06    112818.4      6.71e-22         1.72         2.59
1151.6056          0.00      1.87e-07      4.20e-06    112812.6      6.71e-22         1.72         2.59
1151.6620          0.00      1.88e-07      4.20e-06    112806.8      6.71e-22         1.71         2.59
1151.7183          0.00      1.88e-07      4.20e-06    112801.0      6.71e-22         1.71         2.59
1151.7747          0.00      1.88e-07      4.20e-06    112795.2      6.71e-22         1.71         2.59
1151.8311          0.00      1.89e-07      4.20e-06    112789.4      6.72e-22         1.71         2.59
1151.8873          0.00      1.89e-07      4.20e-06    112783.6      6.72e-22         1.71         2.59
1151.9436          0.00      1.89e-07      4.20e-06    112777.8      6.72e-22         1.71         2.59
1152.0000          0.00      1.90e-07      4.20e-06    112772.0      6.72e-22         1.71         2.59
1152.0564          0.00      1.90e-07      4.20e-06    112766.2      6.72e-22         1.71         2.59
1152.1127          0.00      1.90e-07      4.20e-06    112760.4      6.72e-22         1.71         2.59
1152.1691          0.00      1.91e-07      4.20e-06    112754.6      6.72e-22         1.71         2.59
1152.2253          0.00      1.91e-07      4.20e-06    112748.8      6.72e-22         1.71         2.59
1152.2817          0.00      1.91e-07      4.20e-06    112743.0      6.72e-22         1.71         2.59
1152.3380          0.00      1.92e-07      4.20e-06    112737.2      6.72e-22         1.71         2.59
1152.3944          0.00      1.92e-07      4.20e-06    112731.4      6.72e-22         1.71         2.59
1152.4507          0.00      1.92e-07      4.20e-06    112725.6      6.72e-22         1.71         2.59
1152.5071          0.00      1.93e-07      4.20e-06    112719.8      6.72e-22         1.70         2.59
1152.5634          0.00      1.93e-07      4.20e-06    112714.0      6.72e-22         1.70         2.59
1152.6198          0.00      1.93e-07      4.20e-06    112708.2      6.72e-22         1.70         2.59
1152.6760          0.00      1.94e-07      4.20e-06    112702.4      6.72e-22         1.70         2.59
1152.7324          0.00      1.94e-07      4.20e-06    112696.6      6.72e-22         1.70         2.59
1152.7887          0.00      1.94e-07      4.20e-06    112690.8      6.72e-22         1.70         2.59
1152.8451          0.00      1.95e-07      4.20e-06    112685.0      6.72e-22         1.70         2.59
1152.9014          0.00      1.95e-07      4.20e-06    112679.2      6.73e-22         1.70         2.59
1152.9578          0.00      1.96e-07      4.20e-06    112673.4      6.73e-22         1.70         2.59
1153.0142          0.00      1.96e-07      4.20e-06    112667.5      6.73e-22         1.70         2.59
1153.0704          0.00      1.96e-07      4.20e-06    112661.7      6.73e-22         1.70         2.59
1153.1267          0.00      1.97e-07      4.20e-06    112655.9      6.73e-22         1.70         2.59
1153.1831          0.00      1.97e-07      4.20e-06    112650.1      6.73e-22         1.70         2.59
1153.2395          0.00      1.97e-07      4.20e-06    112644.3      6.73e-22         1.70         2.59
1153.2958          0.00      1.98e-07      4.20e-06    112638.5      6.73e-22         1.70         2.59
1153.3522          0.00      1.98e-07      4.20e-06    112632.7      6.73e-22         1.69         2.60
1153.4084          0.00      1.98e-07      4.20e-06    112626.9      6.73e-22         1.69         2.60
1153.4648          0.00      1.99e-07      4.20e-06    112621.1      6.73e-22         1.69         2.60
1153.5211          0.00      1.99e-07      4.20e-06    112615.3      6.73e-22         1.69         2.60
1153.5775          0.00      1.99e-07      4.20e-06    112609.5      6.73e-22         1.69         2.60
1153.6338          0.00      2.00e-07      4.20e-06    112603.7      6.73e-22         1.69         2.60
1153.6902          0.00      2.00e-07      4.20e-06    112597.9      6.73e-22         1.69         2.60
1153.7465          0.00      2.01e-07      4.20e-06    112592.1      6.73e-22         1.69         2.60
1153.8029          0.00      2.01e-07      4.20e-06    112586.3      6.73e-22         1.69         2.60
1153.8591          0.00      2.01e-07      4.20e-06    112580.5      6.73e-22         1.69         2.60
1153.9155          0.00      2.02e-07      4.20e-06    112574.7      6.74e-22         1.69         2.60
1153.9718          0.00      2.02e-07      4.20e-06    112568.9      6.74e-22         1.69         2.60
1154.0282          0.00      2.02e-07      4.20e-06    112563.1      6.74e-22         1.69         2.60
1154.0845          0.00      2.03e-07      4.20e-06    112557.3      6.74e-22         1.69         2.60
1154.1409          0.00      2.03e-07      4.20e-06    112551.5      6.74e-22         1.69         2.60
1154.1971          0.00      2.03e-07      4.20e-06    112545.7      6.74e-22         1.68         2.60
1154.2535          0.00      2.04e-07      4.20e-06    112539.9      6.74e-22         1.68         2.60
1154.3098          0.00      2.04e-07      4.20e-06    112534.1      6.74e-22         1.68         2.60
1154.3662          0.00      2.05e-07      4.20e-06    112528.3      6.74e-22         1.68         2.60
1154.4226          0.00      2.05e-07      4.20e-06    112522.5      6.74e-22         1.68         2.60
1154.4789          0.00      2.05e-07      4.20e-06    112516.7      6.74e-22         1.68         2.60
1154.5352          0.00      2.06e-07      4.20e-06    112510.9      6.74e-22         1.68         2.60
1154.5916          0.00      2.06e-07      4.20e-06    112505.1      6.74e-22         1.68         2.60
1154.6479          0.00      2.06e-07      4.20e-06    112499.3      6.74e-22         1.68         2.60
1154.7042          0.00      2.07e-07      4.20e-06    112493.5      6.74e-22         1.68         2.60
1154.7606          0.00      2.07e-07      4.20e-06    112487.7      6.74e-22         1.68         2.60
1154.8169          0.00      2.08e-07      4.20e-06    112481.9      6.74e-22         1.68         2.60
1154.8733          0.00      2.08e-07      4.20e-06    112476.1      6.75e-22         1.68         2.60
1154.9296          0.00      2.08e-07      4.20e-06    112470.3      6.75e-22         1.68         2.60
1154.9860          0.00      2.09e-07      4.20e-06    112464.4      6.75e-22         1.68         2.60
1155.0422          0.00      2.09e-07      4.20e-06    112458.6      6.75e-22         1.67         2.60
1155.0986          0.00      2.10e-07      4.20e-06    112452.8      6.75e-22         1.67         2.60
1155.1549          0.00      2.10e-07      4.20e-06    112447.0      6.75e-22         1.67         2.60
1155.2113          0.00      2.10e-07      4.20e-06    112441.2      6.75e-22         1.67         2.60
1155.2676          0.00      2.11e-07      4.20e-06    112435.4      6.75e-22         1.67         2.60
1155.3240          0.00      2.11e-07      4.20e-06    112429.6      6.75e-22         1.67         2.60
1155.3802          0.00      2.12e-07      4.20e-06    112423.8      6.75e-22         1.67         2.60
1155.4366          0.00      2.12e-07      4.20e-06    112418.0      6.75e-22         1.67         2.60
1155.4929          0.00      2.12e-07      4.20e-06    112412.2      6.75e-22         1.67         2.60
1155.5493          0.00      2.13e-07      4.20e-06    112406.4      6.75e-22         1.67         2.60
1155.6056          0.00      2.13e-07      4.20e-06    112400.6      6.75e-22         1.67         2.60
1155.6620          0.00      2.13e-07      4.20e-06    112394.8      6.75e-22         1.67         2.60
1155.7183          0.00      2.14e-07      4.20e-06    112389.0      6.75e-22         1.67         2.60
1155.7747          0.00      2.14e-07      4.20e-06    112383.2      6.76e-22         1.67         2.60
1155.8311          0.00      2.15e-07      4.20e-06    112377.4      6.76e-22         1.67         2.60
1155.8873          0.00      2.15e-07      4.20e-06    112371.6      6.76e-22         1.66         2.60
1155.9436          0.00      2.16e-07      4.20e-06    112365.8      6.76e-22         1.66         2.60
1156.0000          0.00      2.16e-07      4.20e-06    112360.0      6.76e-22         1.66         2.60
1156.0564          0.00      2.16e-07      4.20e-06    112354.2      6.76e-22         1.66         2.60
1156.1127          0.00      2.17e-07      4.20e-06    112348.4      6.76e-22         1.66         2.60
1156.1691          0.00      2.17e-07      4.20e-06    112342.6      6.76e-22         1.66         2.60
1156.2253          0.00      2.18e-07      4.20e-06    112336.8      6.76e-22         1.66         2.60
1156.2817          0.00      2.18e-07      4.20e-06    112331.0      6.76e-22         1.66         2.60
1156.3380          0.00      2.18e-07      4.20e-06    112325.2      6.76e-22         1.66         2.60
1156.3944          0.00      2.19e-07      4.20e-06    112319.4      6.76e-22         1.66         2.60
1156.4507          0.00      2.19e-07      4.20e-06    112313.6      6.76e-22         1.66         2.60
1156.5071          0.00      2.20e-07      4.20e-06    112307.8      6.76e-22         1.66         2.60
1156.5634          0.00      2.20e-07      4.20e-06    112302.0      6.76e-22         1.66         2.60
1156.6198          0.00      2.20e-07      4.20e-06    112296.2      6.77e-22         1.66         2.60
1156.6760          0.00      2.21e-07      4.20e-06    112290.4      6.77e-22         1.65         2.60
1156.7324          0.00      2.21e-07      4.20e-06    112284.6      6.77e-22         1.65         2.60
1156.7887          0.00      2.22e-07      4.20e-06    112278.8      6.77e-22         1.65         2.60
1156.8451          0.00      2.22e-07      4.20e-06    112273.0      6.77e-22         1.65         2.60
1156.9014          0.00      2.23e-07      4.20e-06    112267.2      6.77e-22         1.65         2.60
1156.9578          0.00      2.23e-07      4.20e-06    112261.4      6.77e-22         1.65         2.60
1157.0142          0.00      2.23e-07      4.20e-06    112255.5      6.77e-22         1.65         2.60
1157.0704          0.00      2.24e-07      4.20e-06    112249.7      6.77e-22         1.65         2.60
1157.1267          0.00      2.24e-07      4.20e-06    112243.9      6.77e-22         1.65         2.60
1157.1831          0.00      2.25e-07      4.20e-06    112238.1      6.77e-22         1.65         2.60
1157.2395          0.00      2.25e-07      4.20e-06    112232.3      6.77e-22         1.65         2.60
1157.2958          0.00      2.26e-07      4.20e-06    112226.5      6.77e-22         1.65         2.60
1157.3522          0.00      2.26e-07      4.20e-06    112220.7      6.77e-22         1.65         2.60
1157.4084          0.00      2.26e-07      4.20e-06    112214.9      6.77e-22         1.65         2.60
1157.4648          0.00      2.27e-07      4.20e-06    112209.1      6.78e-22         1.65         2.60
1157.5211          0.00      2.27e-07      4.20e-06    112203.3      6.78e-22         1.64         2.61
1157.5775          0.00      2.28e-07      4.20e-06    112197.5      6.78e-22         1.64         2.61
1157.6338          0.00      2.28e-07      4.20e-06    112191.7      6.78e-22         1.64         2.61
1157.6902          0.00      2.29e-07      4.20e-06    112185.9      6.78e-22         1.64         2.61
1157.7465          0.00      2.29e-07      4.20e-06    112180.1      6.78e-22         1.64         2.61
1157.8029          0.00      2.30e-07      4.20e-06    112174.3      6.78e-22         1.64         2.61
1157.8591          0.00      2.30e-07      4.20e-06    112168.5      6.78e-22         1.64         2.61
1157.9155          0.00      2.30e-07      4.20e-06    112162.7      6.78e-22         1.64         2.61
1157.9718          0.00      2.31e-07      4.20e-06    112156.9      6.78e-22         1.64         2.61
1158.0282          0.00      2.31e-07      4.20e-06    112151.1      6.78e-22         1.64         2.61
1158.0845          0.00      2.32e-07      4.20e-06    112145.3      6.78e-22         1.64         2.61
1158.1409          0.00      2.32e-07      4.20e-06    112139.5      6.78e-22         1.64         2.61
1158.1971          0.00      2.33e-07      4.20e-06    112133.7      6.78e-22         1.64         2.61
1158.2535          0.00      2.33e-07      4.20e-06    112127.9      6.79e-22         1.64         2.61
1158.3098          0.00      2.34e-07      4.20e-06    112122.1      6.79e-22         1.64         2.61
1158.3662          0.00      2.34e-07      4.20e-06    112116.3      6.79e-22         1.63         2.61
1158.4226          0.00      2.35e-07      4.20e-06    112110.5      6.79e-22         1.63         2.61
1158.4789          0.00      2.35e-07      4.20e-06    112104.7      6.79e-22         1.63         2.61
1158.5352          0.00      2.35e-07      4.20e-06    112098.9      6.79e-22         1.63         2.61
1158.5916          0.00      2.36e-07      4.20e-06    112093.1      6.79e-22         1.63         2.61
1158.6479          0.00      2.36e-07      4.20e-06    112087.3      6.79e-22         1.63         2.61
1158.7042          0.00      2.37e-07      4.20e-06    112081.5      6.79e-22         1.63         2.61
1158.7606          0.00      2.37e-07      4.20e-06    112075.7      6.79e-22         1.63         2.61
1158.8169          0.00      2.38e-07      4.20e-06    112069.9      6.79e-22         1.63         2.61
1158.8733          0.00      2.38e-07      4.20e-06    112064.1      6.79e-22         1.63         2.61
1158.9296          0.00      2.39e-07      4.20e-06    112058.3      6.79e-22         1.63         2.61
1158.9860          0.00      2.39e-07      4.20e-06    112052.4      6.79e-22         1.63         2.61
1159.0422          0.00      2.40e-07      4.20e-06    112046.6      6.80e-22         1.63         2.61
1159.0986          0.00      2.40e-07      4.20e-06    112040.8      6.80e-22         1.63         2.61
1159.1549          0.00      2.41e-07      4.20e-06    112035.0      6.80e-22         1.63         2.61
1159.2113          0.00      2.41e-07      4.20e-06    112029.2      6.80e-22         1.62         2.61
1159.2676          0.00      2.42e-07      4.20e-06    112023.4      6.80e-22         1.62         2.61
1159.3240          0.00      2.42e-07      4.20e-06    112017.6      6.80e-22         1.62         2.61
1159.3802          0.00      2.43e-07      4.20e-06    112011.8      6.80e-22         1.62         2.61
1159.4366          0.00      2.43e-07      4.20e-06    112006.0      6.80e-22         1.62         2.61
1159.4929          0.00      2.44e-07      4.20e-06    112000.2      6.80e-22         1.62         2.61
1159.5493          0.00      2.44e-07      4.20e-06    111994.4      6.80e-22         1.62         2.61
1159.6056          0.00      2.45e-07      4.20e-06    111988.6      6.80e-22         1.62         2.61
1159.6620          0.00      2.45e-07      4.20e-06    111982.8      6.80e-22         1.62         2.61
1159.7183          0.00      2.46e-07      4.20e-06    111977.0      6.80e-22         1.62         2.61
1159.7747          0.00      2.46e-07      4.20e-06    111971.2      6.81e-22         1.62         2.61
1159.8311          0.00      2.46e-07      4.20e-06    111965.4      6.81e-22         1.62         2.61
1159.8873          0.00      2.47e-07      4.20e-06    111959.6      6.81e-22         1.62         2.61
1159.9436          0.00      2.47e-07      4.20e-06    111953.8      6.81e-22         1.62         2.61
1160.0000          0.00      2.48e-07      4.20e-06    111948.0      6.81e-22         1.62         2.61
1160.0564          0.00      2.49e-07      4.20e-06    111947.6      6.81e-22         1.61         2.61
1160.1127          0.00      2.49e-07      4.20e-06    111947.2      6.81e-22         1.61         2.61
1160.1691          0.00      2.50e-07      4.20e-06    111946.9      6.81e-22         1.61         2.61
1160.2253          0.00      2.50e-07      4.20e-06    111946.5      6.81e-22         1.61         2.61
1160.2817          0.00      2.51e-07      4.20e-06    111946.1      6.81e-22         1.61         2.61
1160.3380          0.00      2.51e-07      4.20e-06    111945.7      6.81e-22         1.61         2.61
1160.3944          0.00      2.52e-07      4.20e-06    111945.4      6.81e-22         1.61         2.61
1160.4507          0.00      2.52e-07      4.20e-06    111945.0      6.81e-22         1.61         2.61
1160.5071          0.00      2.53e-07      4.20e-06    111944.6      6.81e-22         1.61         2.61
1160.5634          0.00      2.53e-07      4.20e-06    111944.2      6.81e-22         1.61         2.61
1160.6198          0.00      2.54e-07      4.20e-06    111943.8      6.81e-22         1.61         2.61
1160.6760          0.00      2.54e-07      4.20e-06    111943.5      6.81e-22         1.61         2.61
1160.7324          0.00      2.55e-07      4.20e-06    111943.1      6.82e-22         1.61         2.61
1160.7887          0.00      2.55e-07      4.20e-06    111942.7      6.82e-22         1.61         2.61
1160.8451          0.00      2.56e-07      4.20e-06    111942.3      6.82e-22         1.61         2.61
1160.9014          0.00      2.56e-07      4.20e-06    111942.0      6.82e-22         1.60         2.61
1160.9578          0.00      2.57e-07      4.20e-06    111941.6      6.82e-22         1.60         2.61
1161.0142          0.00      2.57e-07      4.20e-06    111941.2      6.82e-22         1.60         2.61
1161.0704          0.00      2.58e-07      4.20e-06    111940.8      6.82e-22         1.60         2.61
1161.1267          0.00      2.59e-07      4.20e-06    111940.5      6.82e-22         1.60         2.61
1161.1831          0.00      2.59e-07      4.20e-06    111940.1      6.82e-22         1.60         2.61
1161.2395          0.00      2.60e-07      4.20e-06    111939.7      6.82e-22         1.60         2.61
1161.2958          0.00      2.60e-07      4.20e-06    111939.3      6.82e-22         1.60         2.61
1161.3522          0.00      2.61e-07      4.20e-06    111938.9      6.82e-22         1.60         2.61
1161.4084          0.00      2.61e-07      4.20e-06    111938.6      6.82e-22         1.60         2.61
1161.4648          0.00      2.62e-07      4.20e-06    111938.2      6.82e-22         1.60         2.61
1161.5211          0.00      2.62e-07      4.20e-06    111937.8      6.82e-22         1.60         2.61
1161.5775          0.00      2.63e-07      4.20e-06    111937.4      6.82e-22         1.60         2.61
1161.6338          0.00      2.64e-07      4.20e-06    111937.1      6.82e-22         1.60         2.61
1161.6902          0.00      2.64e-07      4.20e-06    111936.7      6.82e-22         1.60         2.62
1161.7465          0.00      2.65e-07      4.20e-06    111936.3      6.82e-22         1.59         2.62
1161.8029          0.00      2.65e-07      4.20e-06    111935.9      6.83e-22         1.59         2.62
1161.8591          0.00      2.66e-07      4.20e-06    111935.5      6.83e-22         1.59         2.62
1161.9155          0.00      2.66e-07      4.20e-06    111935.2      6.83e-22         1.59         2.62
1161.9718          0.00      2.67e-07      4.20e-06    111934.8      6.83e-22         1.59         2.62
1162.0282          0.00      2.68e-07      4.20e-06    111934.4      6.83e-22         1.59         2.62
1162.0845          0.00      2.68e-07      4.20e-06    111934.0      6.83e-22         1.59         2.62
1162.1409          0.00      2.69e-07      4.20e-06    111933.7      6.83e-22         1.59         2.62
1162.1971          0.00      2.69e-07      4.20e-06    111933.3      6.83e-22         1.59         2.62
1162.2535          0.00      2.70e-07      4.20e-06    111932.9      6.83e-22         1.59         2.62
1162.3098          0.00      2.70e-07      4.20e-06    111932.5      6.83e-22         1.59         2.62
1162.3662          0.00      2.71e-07      4.20e-06    111932.1      6.83e-22         1.59         2.62
1162.4226          0.00      2.72e-07      4.20e-06    111931.8      6.83e-22         1.59         2.62
1162.4789          0.00      2.72e-07      4.20e-06    111931.4      6.83e-22         1.59         2.62
1162.5352          0.00      2.73e-07      4.20e-06    111931.0      6.83e-22         1.59         2.62
1162.5916          0.00      2.73e-07      4.20e-06    111930.6      6.83e-22         1.58         2.62
1162.6479          0.00      2.74e-07      4.20e-06    111930.3      6.83e-22         1.58         2.62
1162.7042          0.00      2.75e-07      4.20e-06    111929.9      6.83e-22         1.58         2.62
1162.7606          0.00      2.75e-07      4.20e-06    111929.5      6.84e-22         1.58         2.62
1162.8169          0.00      2.76e-07      4.20e-06    111929.1      6.84e-22         1.58         2.62
1162.8733          0.00      2.76e-07      4.20e-06    111928.7      6.84e-22         1.58         2.62
1162.9296          0.00      2.77e-07      4.20e-06    111928.4      6.84e-22         1.58         2.62
1162.9860          0.00      2.78e-07      4.20e-06    111928.0      6.84e-22         1.58         2.62
1163.0422          0.00      2.78e-07      4.20e-06    111927.6      6.84e-22         1.58         2.62
1163.0986          0.00      2.79e-07      4.20e-06    111927.2      6.84e-22         1.58         2.62
1163.1549          0.00      2.79e-07      4.20e-06    111926.9      6.84e-22         1.58         2.62
1163.2113          0.00      2.80e-07      4.20e-06    111926.5      6.84e-22         1.58         2.62
1163.2676          0.00      2.81e-07      4.20e-06    111926.1      6.84e-22         1.58         2.62
1163.3240          0.00      2.81e-07      4.20e-06    111925.7      6.84e-22         1.58         2.62
